Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2015-05-01,28.7604,41.9202,21.1435,79.5756,78.6195,26.7682,25.8267,2.31,0.5481,113.2499,161.8144,13.036,48.3388,28.3858
2015-05-04,28.7046,41.5584,21.152,79.2713,78.4403,26.9115,25.8344,2.31,0.5448,113.084,163.2644,13.303,49.1823,28.6885
2015-05-05,28.0578,41.007,21.0595,80.7928,77.1962,26.4149,25.4063,2.28,0.5308,111.6326,161.6178,13.2302,48.9391,28.3404
2015-05-06,27.8816,39.8698,20.955,80.077,77.7336,26.0874,25.0794,2.29,0.5325,111.1764,160.7659,13.1817,48.5743,28.0377
2015-05-07,28.0541,40.2317,21.344,80.7485,78.0571,26.4099,25.0988,2.32,0.5419,112.1302,161.6997,13.1412,49.0151,28.4085
2015-05-08,28.5826,41.1362,21.6845,82.0856,78.1417,26.7841,25.5308,2.31,0.5017,113.4572,164.2474,13.3111,49.7674,28.6734
2015-05-11,28.2915,40.8089,21.6425,84.2778,77.6441,26.6587,25.4452,2.32,0.497,111.6326,165.255,13.3435,49.737,28.9458
2015-05-12,28.1907,40.7916,21.551,83.3771,77.0966,26.3273,25.1027,2.35,0.5019,112.0888,164.272,13.2949,49.6686,28.5447
2015-05-13,28.2221,41.0329,21.3435,82.8728,78.072,26.3562,25.4063,2.37,0.5048,112.8352,165.0093,13.3273,49.7902,28.5901
2015-05-14,28.8805,41.9719,21.614,83.8356,80.9883,26.7931,25.6631,2.33,0.513,113.6645,165.9841,13.3678,50.193,28.8626
2015-05-15,28.8402,41.6101,21.3,87.6071,80.0428,26.5667,25.6787,2.32,0.5132,113.084,166.2708,13.2302,50.0638,28.6431
2015-05-18,29.1582,41.3602,21.262,88.267,80.5006,26.4895,26.0056,2.35,0.5125,113.2499,167.6552,13.3597,50.4741,29.0063
2015-05-19,29.1314,41.2562,21.0855,88.0685,80.2518,26.7413,25.8033,2.28,0.5093,113.4158,168.2614,13.5701,50.9225,29.2788
2015-05-20,29.1291,41.2562,21.193,88.7899,80.1721,26.8364,25.9745,2.32,0.5093,114.6183,167.9993,13.5458,50.5197,29.0063
2015-05-21,29.427,41.1174,21.5815,89.0028,80.1025,26.9976,26.1146,2.28,0.5056,114.9501,167.8928,13.5377,50.6489,28.7869
2015-05-22,29.6846,40.6666,21.3815,88.8385,80.1622,26.8782,26.0368,2.28,0.5049,114.7842,170.2275,13.5539,50.5121,28.8853
2015-05-26,29.0306,40.3978,21.2735,87.9928,78.9628,26.4905,25.7682,2.22,0.5018,114.1207,169.0642,13.3516,49.9498,28.5977
2015-05-27,29.5726,41.2822,21.571,89.8571,80.1721,26.8623,26.2391,2.28,0.5286,114.1207,171.2597,13.5458,50.5121,29.2258
2015-05-28,29.5143,41.1435,21.3285,89.5071,79.769,26.8618,26.4727,2.27,0.5359,114.5768,171.3172,13.4891,50.307,29.309
2015-05-29,29.1784,40.6319,21.4615,89.1513,78.8185,26.4801,26.8229,2.28,0.5356,113.084,169.4354,13.3516,49.9878,28.908
2015-06-01,29.2366,40.9527,21.546,89.0028,79.9134,26.5736,26.3909,2.25,0.5417,113.1255,170.7666,13.392,50.2158,29.1955
2015-06-02,29.1067,40.6839,21.5495,89.1299,80.0676,26.8319,25.8967,2.3,0.5309,113.3328,169.6326,13.5296,50.1702,29.1501
2015-06-03,29.1426,40.6232,21.8295,88.8085,82.0533,26.8881,25.4763,2.28,0.5252,114.1622,171.1611,13.7406,50.6869,29.5209
2015-06-04,28.9723,40.1983,21.539,89.3485,81.6651,26.7085,25.1494,2.33,0.5347,113.0425,171.6377,13.6189,50.4058,29.2863
2015-06-05,28.8133,40.0076,21.3475,90.4599,81.7547,26.5408,24.7836,2.33,0.5388,113.1669,172.936,13.9516,51.2341,29.7328
2015-06-08,28.623,39.6521,21.175,89.6042,80.2916,26.2173,24.3632,2.31,0.5264,112.9596,172.3937,13.8624,50.8313,29.5815
2015-06-09,28.5379,39.5827,21.274,92.4499,80.2916,26.2104,24.3243,2.29,0.5291,113.3328,171.7609,14.049,51.0517,29.6118
2015-06-10,28.8648,40.4151,21.5385,95.8713,81.7746,26.708,24.768,2.32,0.5197,114.5768,175.1383,14.2763,51.8724,30.1869
2015-06-11,28.7999,40.2677,21.6485,95.0942,81.4461,26.6045,24.7914,2.32,0.5252,114.0793,175.8039,14.1951,52.07,30.1717
2015-06-12,28.4819,39.8602,21.496,94.4185,81.1476,26.491,24.3788,2.31,0.511,113.5816,175.0808,14.1951,51.8648,29.975
2015-06-15,28.4259,39.4353,21.1835,93.4313,80.3314,26.2357,24.4333,2.32,0.51,112.8352,174.0125,14.1789,51.6672,29.9145
2015-06-16,28.5782,39.7388,21.363,95.2728,80.6798,26.283,24.624,2.35,0.5163,112.8766,175.4916,14.2438,51.956,30.0734
2015-06-17,28.511,39.8602,21.3905,94.2713,81.4063,26.3382,24.8692,2.47,0.5223,113.084,174.974,14.0977,51.7812,29.9523
2015-06-18,28.6409,40.5105,21.9695,94.7428,82.5161,26.71,25.2039,2.52,0.531,114.4641,176.3463,14.1058,52.2676,30.1112
2015-06-19,28.3542,39.9729,21.746,93.8713,82.123,26.708,24.9626,2.58,0.5294,113.9204,175.1876,13.9354,51.7356,29.7934
2015-06-22,28.5804,40.0856,21.8145,96.4142,84.3425,26.7826,25.1105,2.62,0.5271,114.6732,177.9158,14.1789,52.4044,30.1566
2015-06-23,28.4505,39.8081,22.2995,97.3127,87.4678,26.8966,24.9743,2.61,0.5136,115.2168,179.4689,14.3412,53.0047,30.429
2015-06-24,28.6924,39.574,22.042,96.9442,88.4432,26.7652,24.8381,2.62,0.5085,114.004,176.2066,14.1951,52.4499,29.9977
2015-06-25,28.5558,39.5827,22.005,94.8913,87.5673,26.6353,24.9003,2.58,0.5124,113.084,174.8836,14.0977,52.1688,29.6799
2015-06-26,28.3878,39.2445,21.905,93.0885,87.5972,26.4592,24.1453,2.47,0.502,113.2931,175.1712,14.1302,52.3968,29.8917
2015-06-29,27.8906,38.4728,21.493,92.2314,85.3975,25.9531,23.6549,2.34,0.487,111.4111,170.6351,13.7082,51.0669,28.9912
2015-06-30,28.0922,38.2821,21.7045,93.8485,85.3627,25.9028,23.6744,2.4,0.4868,111.1184,171.5719,13.8137,51.4924,29.3545
2015-07-01,28.3542,38.5422,21.8695,93.6356,86.5023,25.969,23.4915,2.42,0.4938,111.4948,172.5169,13.976,52.0661,29.7858
2015-07-02,28.3184,38.4988,21.8855,94.0442,86.8756,26.0466,23.7834,2.53,0.4943,111.9967,171.9088,13.8218,51.6454,29.5134
2015-07-06,28.2198,38.4902,21.802,94.5713,87.1393,26.0198,23.3825,2.47,0.4882,110.031,170.9556,13.7487,51.5001,29.3999
2015-07-07,28.1504,38.4121,21.836,94.0913,86.8109,26.1272,23.2735,2.09,0.479,110.7002,171.0953,13.5458,51.0947,29.2258
2015-07-08,27.4516,38.3601,21.485,93.507,85.2482,25.7197,22.9622,2.01,0.4756,108.2746,167.6851,13.1887,50.0468,28.5977
2015-07-09,26.8917,38.6029,21.7195,95.727,85.4771,25.9113,22.5185,1.98,0.4698,108.8182,168.3014,13.3754,50.5669,28.8323
2015-07-10,27.6106,38.6809,22.1755,97.2285,87.5374,26.3815,22.7053,1.96,0.478,109.8637,170.2571,13.554,51.2859,29.2409
2015-07-13,28.1437,39.4873,22.7785,101.087,89.6774,27.1987,23.1412,1.96,0.4812,110.7002,172.6648,13.8137,52.0814,29.7555
2015-07-14,28.1325,39.5567,23.2785,100.3713,89.2593,27.9227,23.0789,2.05,0.4814,111.4948,174.3412,13.9029,52.8081,30.0507
2015-07-15,28.4035,39.6781,23.0595,98.13,89.3389,27.879,23.1101,1.96,0.478,111.9548,174.9986,14.3493,52.9228,30.0431
2015-07-16,28.782,40.4585,23.774,115.81,90.4238,28.8558,23.2735,1.87,0.4887,113.084,173.5359,14.5685,53.2058,30.202
2015-07-17,29.0306,40.4238,24.1505,114.77,94.5245,33.4879,22.9388,1.79,0.4858,113.9204,174.5877,14.6902,52.9381,30.4215
2015-07-20,29.5793,40.6839,24.405,110.55,97.4507,32.9947,22.6508,1.8,0.4768,113.5022,174.5302,14.7064,52.9763,30.3004
2015-07-21,29.2837,40.9961,24.4,112.51,97.9285,32.9589,22.355,1.8,0.479,112.2894,173.7989,14.674,52.8539,30.3307
2015-07-22,28.0451,39.4873,24.4135,111.5,96.5848,32.9489,22.2655,1.79,0.4697,111.3693,175.2369,14.9743,53.6035,30.6788
2015-07-23,28.0317,39.9816,24.109,110.1,94.9923,32.0621,22.2577,1.76,0.4756,109.8219,173.4291,14.7551,53.267,30.2247
2015-07-24,27.8839,39.8341,26.471,109.34,96.4952,31.031,21.8413,1.67,0.4701,107.6891,170.3886,14.5279,52.7086,29.9674
2015-07-27,27.4964,39.3226,26.5705,106.43,93.7283,31.2151,22.067,1.62,0.4674,108.5255,168.474,14.3412,52.0202,29.7026
2015-07-28,27.633,39.3139,26.3015,106.9,94.843,31.252,22.5418,1.77,0.4776,109.1528,169.4765,14.5117,52.0508,29.7026
2015-07-29,27.5457,40.1376,26.45,107.08,96.535,31.4475,22.5808,1.96,0.4834,109.8219,169.9695,14.7389,52.7316,29.8469
2015-07-30,27.4068,40.6492,26.838,111.56,94.7634,31.4804,22.5029,1.93,0.4846,109.2365,170.2654,14.7146,52.8081,29.8545
2015-07-31,27.1672,40.4931,26.8075,114.31,93.569,31.133,22.5341,1.93,0.4829,109.1528,168.515,14.5117,52.418,29.5051
2015-08-03,26.5266,40.5885,26.7515,112.56,93.6984,31.4117,22.6119,2.2,0.4911,108.191,168.2028,14.4224,52.418,29.4443
2015-08-04,25.6756,41.2215,26.595,121.15,93.6188,31.3142,22.6742,2.13,0.493,108.3164,168.5972,14.4467,52.3644,29.5658
2015-08-05,25.8458,41.2562,26.8505,123.71,95.9876,32.0373,22.8547,2.16,0.4981,109.1528,169.0327,14.5035,52.5709,29.6266
2015-08-06,25.902,40.4238,26.473,126.45,94.6738,31.9825,22.7683,2.11,0.495,108.86,168.5315,14.4548,52.2038,29.5734
2015-08-07,25.9898,40.5278,26.131,123.52,93.8577,31.6153,22.6663,2.09,0.5562,107.8564,167.1756,14.4061,52.0508,29.3075
2015-08-10,26.9347,41.0394,26.2,123.03,93.7084,31.5371,23.2628,1.93,0.5756,109.7383,169.2546,14.6415,52.6933,29.6874
2015-08-11,25.533,40.2417,26.373,122.74,93.1808,32.8832,22.737,1.9,0.5727,107.5218,165.7458,14.4386,52.1885,28.8062
2015-08-12,25.9268,40.5278,26.2955,120.51,93.7482,32.8225,23.1215,1.9,0.5741,108.1491,165.2774,14.2195,51.4313,28.5403
2015-08-13,25.9065,40.5192,26.483,123.73,92.9917,32.6678,22.6585,1.79,0.5693,107.8564,164.9569,14.3006,51.6684,28.677
2015-08-14,26.0888,40.7533,26.576,123.39,93.9771,32.7011,22.7762,1.84,0.5698,109.0692,166.0087,14.3656,51.9284,28.9049
2015-08-17,26.3587,41.0307,26.761,125.36,93.4894,32.8877,22.8233,1.8,0.5661,109.6129,166.4607,14.4224,52.0661,28.9733
2015-08-18,26.2102,41.2577,26.751,124.05,94.7236,32.6518,22.6899,1.8,0.561,109.0273,165.3185,14.3574,52.1732,28.7302
2015-08-19,25.875,40.6816,26.646,122.06,94.8629,32.8892,22.2582,1.8,0.5588,107.6054,165.1295,14.1708,51.7066,28.4415
2015-08-20,25.3441,39.8524,25.789,112.49,90.1352,32.189,21.6068,1.7,0.5386,105.3471,161.6781,13.5702,50.4369,27.4768
2015-08-21,23.7939,37.5919,24.7235,103.96,85.6563,30.4796,20.8455,1.78,0.5219,102.8378,154.2742,13.067,48.647,25.9878
2015-08-24,23.2,36.3787,23.1685,96.88,81.7049,29.3415,20.6022,1.75,0.5034,99.8268,147.4702,12.4096,46.0847,24.5065
2015-08-25,23.3395,35.3226,23.3185,101.52,82.6107,28.9658,20.3039,1.66,0.4929,97.3175,146.4512,12.3852,45.8246,24.1267
2015-08-26,24.6781,37.2777,25.0385,110.13,86.781,31.2828,21.4263,1.72,0.5301,100.4122,151.5296,13.0345,48.1193,25.2966
2015-08-27,25.4048,38.3163,25.9185,117.66,89.3091,31.7302,21.7559,1.78,0.55,104.5944,155.4822,13.3429,49.3202,26.0562
2015-08-28,25.4881,38.3425,25.9005,117.63,90.5831,31.3704,22.3053,1.85,0.5525,105.2216,154.8143,13.278,49.0524,25.8663
2015-08-31,25.3688,37.9846,25.6445,115.03,89.0105,30.7668,22.3995,1.81,0.5464,103.7997,155.5152,13.2618,49.0295,26.1702
2015-09-01,24.2349,36.5009,24.827,105.79,86.8208,29.7486,21.8344,1.71,0.524,99.8686,150.1719,12.6449,47.0025,25.1598
2015-09-02,25.2743,37.845,25.5275,105.44,89.4683,30.5722,22.4466,1.77,0.5398,102.7542,152.1426,12.9055,47.8592,25.6688
2015-09-03,24.8311,37.9672,25.236,101.06,87.7365,30.1696,22.8233,1.79,0.5413,102.5032,152.5962,12.9788,47.9433,25.6764
2015-09-04,24.5836,37.1904,24.95,98.79,87.846,29.8934,22.3838,1.82,0.5287,100.3704,148.7371,12.7427,47.0408,25.213
2015-09-08,25.2676,38.3076,25.877,94.95,89.11,30.5881,23.1529,1.88,0.5513,104.3852,153.2723,13.1579,48.3105,26.0334
2015-09-09,24.7816,37.5919,25.8445,99.18,90.0158,30.4916,22.9489,1.85,0.5403,102.6705,153.1074,12.9462,47.5609,25.6384
2015-09-10,25.3261,37.7839,26.112,99.48,91.5485,30.921,22.9724,1.84,0.5488,103.2143,153.2971,13.0602,47.9281,25.7296
2015-09-11,25.695,37.9497,26.472,97.51,91.6182,31.141,23.1294,2.01,0.5505,104.3434,152.7693,13.0602,47.8516,25.8207
2015-09-14,25.9425,37.5657,26.069,95.69,91.877,31.0151,23.0666,1.82,0.5515,103.5906,151.6726,12.9951,47.7139,25.684
2015-09-15,26.1607,38.3861,26.1185,99.16,92.4642,31.6073,23.3334,1.86,0.5576,105.8072,154.5669,13.28,48.6318,26.2689
2015-09-16,26.19,38.6654,26.3695,104.08,93.0116,31.6491,23.3648,1.89,0.5615,108.4419,155.5481,13.2963,49.0601,26.2993
2015-09-17,25.6298,38.6218,26.9435,104.21,93.8975,31.9935,23.3177,1.89,0.5666,106.965,153.7423,12.9136,47.9204,25.8663
2015-09-18,25.524,37.9497,27.013,102.62,93.9572,31.3142,22.7762,1.87,0.5661,104.6442,149.1989,12.6694,46.6124,25.0914
2015-09-21,25.92,38.4996,27.4195,100.3,95.1018,31.6222,22.8861,1.81,0.5719,105.868,151.1861,12.7834,47.0025,25.3269
2015-09-22,25.5128,38.3163,26.92,98.47,92.5239,30.9877,22.5015,1.73,0.5564,105.9523,148.1929,12.6775,46.5895,24.6432
2015-09-23,25.7198,38.2901,26.8035,98.07,93.5292,30.9713,22.5564,1.7,0.559,106.0789,147.9373,12.7996,46.383,24.5521
2015-09-24,25.8728,38.325,26.6875,103.76,93.9671,31.1425,22.3524,1.72,0.5697,105.1084,145.8759,12.6612,46.0617,24.2862
2015-09-25,25.8075,38.3512,26.2125,102.24,92.3348,30.4543,22.6114,1.71,0.5739,105.1506,148.2836,12.9381,47.0178,24.4533
2015-09-28,25.2968,37.7839,25.203,99.47,88.7915,29.6043,22.5721,1.66,0.5663,102.5768,142.6683,12.5961,45.8781,23.6177
2015-09-29,24.5364,37.9148,24.8035,98.35,86.2634,29.6083,22.9489,1.67,0.5763,103.6738,141.7118,12.4984,45.7711,23.5569
2015-09-30,24.8154,38.6305,25.5945,103.26,89.4783,30.2776,23.6552,1.72,0.5991,106.4165,143.2784,12.6857,46.6354,23.9292
2015-10-01,24.6534,38.936,26.036,105.98,90.5234,30.4204,23.5453,1.74,0.5875,106.2899,145.142,12.6612,46.9796,23.9292
2015-10-02,24.8334,39.7739,26.627,106.11,91.6381,31.1977,23.9456,1.83,0.6028,107.4714,145.9583,12.5228,46.8486,23.876
2015-10-05,24.9234,40.6991,27.184,111.25,93.569,31.9223,24.495,1.8,0.6179,113.1678,149.001,12.7752,47.7808,24.5293
2015-10-06,25.0426,40.8038,26.874,108.33,92.3647,32.1199,24.911,1.83,0.6259,115.1509,148.6877,12.7752,47.8039,24.5825
2015-10-07,24.9234,40.8474,27.097,108.1,91.9666,31.9666,25.3623,1.86,0.6324,117.1763,150.2626,12.8241,47.8656,25.0155
2015-10-08,24.6354,41.4148,26.658,114.93,92.0362,31.8073,25.5232,1.93,0.6361,118.2733,149.3061,12.8241,47.8656,25.0611
2015-10-09,25.2248,41.118,26.99,113.33,92.8026,32.0288,25.2249,1.96,0.6337,118.4421,147.7559,12.6857,47.7115,24.856
2015-10-12,25.1078,41.022,27.5095,113.45,93.8178,32.1811,25.2799,1.87,0.6405,118.5266,148.6135,12.6368,47.5497,24.9167
2015-10-13,25.1506,40.926,27.445,109.73,93.6785,32.4612,25.1464,1.92,0.6417,117.5982,149.2236,12.6368,47.4187,24.7724
2015-10-14,24.7951,40.7427,27.2415,110.23,93.6287,32.4045,25.7429,1.95,0.665,116.459,148.0198,12.7345,46.2169,24.7192
2015-10-15,25.1663,41.0307,28.122,101.09,95.5099,32.931,25.7037,1.97,0.6667,118.2733,152.5137,13.1823,47.6807,25.532
2015-10-16,24.9818,41.4671,28.538,98.99,97.0825,32.9539,25.9313,1.94,0.6772,122.2819,152.6951,13.1253,48.0967,25.7903
2015-10-19,25.1371,41.5631,28.6575,101.69,98.0081,33.148,26.3629,2.01,0.676,122.3241,153.1569,13.1416,47.9349,24.5521
2015-10-20,25.596,41.6941,28.044,98.99,96.545,32.3607,26.2452,2.02,0.675,121.438,152.9672,13.1905,48.166,24.4989
2015-10-21,25.5938,41.1966,27.7885,97.96,96.6545,31.979,26.1903,2.1,0.6662,121.7334,148.1764,12.9462,47.8116,23.914
2015-10-22,25.9853,41.921,28.1955,97.32,99.2025,32.4359,26.9987,2.14,0.6903,124.8136,151.3593,13.1579,48.6822,24.5749
2015-10-23,26.7907,46.1454,29.9515,100.04,101.7106,34.9345,27.3911,2.21,0.6949,124.5182,152.959,13.451,49.2061,24.78
2015-10-26,25.9358,47.3499,30.4305,103.04,103.2832,35.471,27.1478,2.15,0.6917,124.687,154.2041,13.4429,49.2292,24.7268
2015-10-27,25.7715,46.8611,30.5505,103.07,103.2136,35.2575,27.0536,2.15,0.6913,124.3073,153.6269,13.3533,49.0289,24.4837
2015-10-28,26.8334,47.1142,30.855,105.8,103.7112,35.4795,27.242,2.18,0.6969,124.0119,157.758,14.0698,50.4618,25.5217
2015-10-29,27.1169,46.5731,31.3275,105.12,104.388,35.677,26.7083,2.13,0.6728,123.8009,156.5789,13.9151,50.2384,25.598
2015-10-30,26.8852,45.9446,31.295,108.38,101.4917,35.373,26.5748,2.12,0.6896,122.0287,154.6081,13.6627,49.4988,25.163
2015-11-02,27.2631,46.4683,31.4175,107.64,102.8254,35.8855,26.7711,2.19,0.6976,124.0541,156.4057,13.8907,50.4927,25.5522
2015-11-03,27.5759,47.2626,31.2655,109.74,102.0988,35.9378,26.928,2.28,0.6927,124.8558,157.2385,13.9884,50.6776,25.4072
2015-11-04,27.4476,47.4808,32.0475,114.05,103.4524,36.2339,26.9913,2.2,0.6813,124.6448,158.0301,13.85,50.7315,25.4912
2015-11-05,27.3211,47.4633,32.7825,113.5,108.2498,36.3901,26.8727,2.2,0.6735,125.0668,158.3352,14.0943,51.186,25.8575
2015-11-06,27.3527,47.9347,32.9685,114.06,106.5926,36.515,26.7462,2.15,0.7669,126.2482,164.2309,14.6154,52.7423,27.0252
2015-11-09,27.242,47.2713,32.7745,109.86,105.9905,36.0736,26.359,2.11,0.7635,125.5309,162.2437,14.3955,51.9179,26.7962
2015-11-10,26.3834,46.704,32.984,112.7,107.4038,36.2443,26.2483,2.02,0.7489,127.0922,163.1095,14.534,52.1413,26.8955
2015-11-11,26.2343,46.8262,33.6625,112.86,108.4986,36.5967,25.9717,2.07,0.7416,129.413,162.7632,14.4525,51.8871,26.7276
2015-11-12,26.1462,46.5382,33.28,108.92,107.5133,36.3891,25.6081,2.0,0.7389,127.2609,158.9537,14.1431,50.847,26.1246
2015-11-13,25.3825,46.1192,32.1175,103.65,103.4624,35.681,25.3789,1.99,0.7243,127.7673,156.9912,14.0047,50.5081,25.8957
2015-11-16,25.7982,46.9309,32.3905,111.35,103.552,36.2762,25.371,1.99,0.7389,128.1049,158.4507,14.192,51.24,25.9872
2015-11-17,25.6875,46.5443,32.165,117.1,104.6368,36.094,25.7978,1.98,0.7389,127.9361,157.1396,14.1838,50.9472,25.6362
2015-11-18,26.5009,47.3175,33.177,120.63,107.2645,36.8256,26.2088,2.12,0.7571,128.78,159.6875,14.5258,51.9641,26.1399
2015-11-19,26.8376,47.3966,33.0635,120.22,105.7615,36.7464,27.1098,2.14,0.7593,127.7251,159.168,14.4037,52.1259,26.0788
2015-11-20,26.9551,47.6163,33.4225,123.84,106.8166,37.6517,27.3943,2.22,0.7659,129.3707,157.8817,14.3711,52.0335,25.8804
2015-11-23,26.6049,47.6163,33.9495,125.03,106.4483,37.6208,27.2521,2.22,0.7544,129.0754,156.0017,14.2245,51.525,25.6743
2015-11-24,26.8602,47.669,33.5575,123.31,105.244,37.2376,27.1572,2.34,0.7605,129.3707,155.5729,14.2245,51.448,25.6362
2015-11-25,26.6681,47.177,33.767,124.16,104.9155,37.2312,27.2284,2.38,0.7595,128.1049,155.9687,14.2001,51.5096,25.6514
2015-11-27,26.6184,47.3878,33.663,125.44,104.9553,37.3362,27.2363,2.33,0.7659,128.1049,157.0571,14.2327,51.7484,25.7812
2015-11-30,26.7291,47.7569,33.24,123.33,103.751,36.955,27.4813,2.36,0.7739,126.3327,157.2226,14.192,51.3709,26.178
2015-12-01,26.5122,48.5214,33.953,125.37,106.6175,38.1712,27.7342,2.34,0.799,127.3031,159.7462,14.5014,52.0874,26.9184
2015-12-02,26.2727,48.5126,33.8005,128.93,105.5724,37.9393,27.5287,2.27,0.793,126.4592,157.4212,14.3871,51.3555,26.6283
2015-12-03,26.0287,47.6251,33.3125,126.81,103.8904,37.4496,26.9043,2.23,0.7912,126.7124,153.2345,14.1258,50.693,26.2925
2015-12-04,26.8941,49.1276,33.632,130.93,105.6819,38.1598,27.6117,2.28,0.8234,128.6534,157.1978,14.534,52.3031,26.9565
2015-12-07,26.7246,49.0398,33.4915,125.36,105.1146,37.9826,27.6512,2.355,0.8078,128.147,153.4745,14.3217,51.6175,26.4681
2015-12-08,26.7133,49.0222,33.8665,126.98,105.9905,37.9388,27.4655,2.39,0.8188,127.3876,151.3481,14.036,50.8162,25.9949
2015-12-09,26.1236,48.3105,33.2395,124.2,104.1093,37.4033,27.5129,2.35,0.7981,128.569,149.5195,13.9625,50.431,25.4683
2015-12-10,26.2479,48.5653,33.116,122.91,104.9255,37.2963,27.4813,2.45,0.8047,129.3285,150.6779,14.0441,50.5466,25.5064
2015-12-11,25.5723,47.5021,32.0075,118.91,101.641,36.7693,27.0861,2.36,0.7927,127.6829,146.0858,13.6604,49.3602,24.4837
2015-12-14,25.4141,48.4511,32.8955,120.67,104.1691,37.2122,27.2442,2.34,0.7947,127.6829,145.9534,13.7175,49.5142,24.3311
2015-12-15,24.9645,48.5038,32.932,118.6,104.0596,36.9948,27.8053,2.36,0.8044,127.9361,150.5951,14.2238,50.9241,25.0638
2015-12-16,25.1566,49.321,33.7885,122.64,106.2891,37.7258,27.9002,2.54,0.8093,130.721,154.0702,14.4932,52.0258,25.6514
2015-12-17,24.6233,48.9431,33.5325,122.51,105.7217,37.2949,27.5919,2.56,0.7971,129.8708,151.0916,14.1258,51.0628,24.7127
2015-12-18,23.9568,47.5636,33.207,118.02,103.552,36.7912,26.766,2.45,0.7842,128.723,145.2005,13.6849,49.6144,23.8808
2015-12-21,24.2505,48.1787,33.2255,116.63,104.2785,37.2122,27.0624,2.53,0.8026,129.2331,147.0704,13.8563,50.4927,24.1784
2015-12-22,24.2279,48.6356,33.1575,116.24,105.0151,37.3232,27.4497,2.77,0.8034,129.6157,148.9734,13.9461,50.6005,24.5906
2015-12-23,24.5397,49.0486,33.185,118.16,104.1392,37.3386,27.6631,2.83,0.8065,131.5712,151.3729,14.1584,51.4094,24.8806
2015-12-24,24.4087,48.9168,33.1395,117.33,104.5274,37.2436,27.6473,2.92,0.8093,131.061,150.9757,14.1013,51.3093,24.789
2015-12-28,24.1353,49.1628,33.76,117.11,105.4331,37.9458,27.6077,3.0,0.8086,131.3586,150.2724,13.987,51.1398,24.5524
2015-12-29,24.5691,49.69,34.6985,119.12,106.7569,38.6469,28.0108,3.0,0.8217,132.974,151.8528,14.1095,51.6714,24.8424
2015-12-30,24.2483,49.4791,34.4535,116.71,105.7217,38.3683,27.6552,2.98,0.8147,131.9963,150.5951,13.9217,51.3016,24.5982
2015-12-31,23.7828,48.7498,33.7945,114.38,104.1691,37.7651,27.2284,2.87,0.8042,132.4214,149.1224,13.742,50.8702,24.2777
2016-01-04,23.8032,48.1523,31.8495,109.96,101.7405,36.9171,26.8648,2.77,0.7898,130.551,146.5657,13.4154,49.3423,24.0258
2016-01-05,23.2067,48.372,31.6895,107.66,102.2481,36.954,26.7383,2.75,0.8025,130.6784,144.0421,13.4154,49.4276,23.8732
2016-01-06,22.7525,47.4933,31.6325,117.68,102.487,37.0057,26.1456,2.505,0.7693,128.5954,140.5257,13.1296,48.714,23.2779
2016-01-07,21.7923,45.8413,30.397,114.56,97.4607,36.1483,25.1655,2.275,0.7388,123.154,136.2066,12.656,46.7441,22.1178
2016-01-08,21.9075,45.9819,30.3525,111.39,96.8734,35.5551,24.9047,2.14,0.7229,120.9434,135.644,12.4111,45.6971,21.6599
2016-01-11,22.2622,45.9556,30.887,114.97,97.0526,35.6327,25.3394,2.34,0.7241,121.4961,137.1251,12.5009,45.6272,21.7209
2016-01-12,22.5853,46.3773,30.8945,116.58,98.9039,36.1324,25.8294,2.39,0.7363,121.7512,137.1085,12.5009,45.7281,21.7209
2016-01-13,22.0047,45.3756,29.0905,106.56,94.9923,34.8629,25.2208,2.25,0.7139,120.0507,131.5484,12.1661,44.4716,20.5227
2016-01-14,22.4859,46.6673,29.65,107.06,97.9086,35.5675,25.8768,2.21,0.6995,123.5366,133.5341,12.2396,45.1386,20.7211
2016-01-15,21.9459,44.8045,28.509,104.04,94.5245,34.5588,23.5215,2.03,0.6614,121.1135,128.7518,11.8069,44.239,19.8205
2016-01-19,21.8397,44.4266,28.724,107.89,94.8131,34.9241,23.5531,1.95,0.6668,121.1135,129.7529,11.6272,44.2157,20.0418
2016-01-20,21.8691,44.6287,28.5885,107.74,93.9074,34.7579,23.3872,1.8,0.6705,119.0304,127.2128,11.1781,43.0523,19.2634
2016-01-21,21.7584,44.3564,28.751,102.35,93.7183,35.1629,23.4425,2.09,0.6783,121.5386,125.4753,10.9087,42.8507,18.9123
2016-01-22,22.9152,45.9468,29.819,100.72,97.4806,36.0916,23.6519,2.02,0.6941,120.0507,129.786,11.072,44.1692,19.5458
2016-01-25,22.4678,45.5074,29.8265,99.12,96.5549,35.4158,23.3951,2.12,0.6934,119.2005,125.0367,10.5821,43.1687,19.0649
2016-01-26,22.5921,45.8413,30.0625,97.83,96.8834,35.4839,23.6638,2.07,0.7002,120.3483,127.792,10.8679,44.27,19.4542
2016-01-27,21.1077,45.0066,29.1675,91.15,94.0069,34.8345,23.561,2.13,0.6919,119.0304,127.188,10.9087,44.239,19.4772
2016-01-28,21.259,45.7447,31.7675,94.41,108.5982,36.3757,23.6875,2.08,0.6844,119.9232,129.9515,11.0475,44.4251,19.3237
2016-01-29,21.9934,48.4071,29.35,91.84,111.6836,36.9724,24.5174,2.2,0.7146,123.7066,133.6748,11.5456,46.1469,19.8688
